articleId,title,lastUpdated
443809,Ethnological Museum,2022-04-20
443810,European heat wave of 2003,2021-07-01
443811,Microsoft Excel,2021-07-01
443812,FIFA,2023-03-16
443813,Firefox,2023-02-28
443814,Adobe Flash,2022-02-08
443815,Flickr,2021-07-01
443816,Frasier,2021-07-01
443817,FTP,2022-01-12
443818,Garfield,2021-07-01
443819,Gemäldegalerie,2023-03-08
443820,Germanisches Nationalmuseum,2022-04-20
443821,GIF,2021-11-19
443822,Great Blizzard of 1888,2022-01-28
443823,Guitar Hero,2021-07-01
443824,Halifax explosion,2021-10-15
443825,Halo,2021-07-01
443826,Happy Days,2021-07-01
443827,Hello Kitty,2021-07-01
443828,Hirshhorn Museum and Sculpture Garden,2023-03-08
443829,Honkeiko colliery mining disaster,2021-07-01
443830,Houston Rockets,2021-07-01
443831,IBM OS/2,2021-10-12
443832,IBM OS/360,2021-10-13
443833,ICQ,2022-02-08
443834,Adobe Illustrator,2022-02-10
443835,Incredible Hulk,2021-07-01
443836,Indiana Jones,2021-07-01
443837,Internet Explorer,2022-07-18
443838,iPhone,2022-02-08
443839,iPod,2021-12-16
443840,ISDN,2021-07-01
443841,Ise Bay typhoon of 1959,2021-07-01
443842,Jack Bauer,2021-07-01
443843,James Bond,2021-09-21
443844,Java,2021-07-01
443845,Joods Historisch Museum,2022-04-26
443846,Jewish Museum,2022-02-23
443847,the Joker,2021-07-01
443848,JPEG,2021-10-26
443849,National Museum of Afghanistan,2022-02-23
443850,Kermit the Frog,2021-07-01
443851,Museum of Latin American Art of Buenos Aires,2021-11-01
443852,Lex Luthor,2021-07-01
443853,Lil Abner,2021-07-01
443854,Lineage,2021-07-01
443855,Little Orphan Annie,2021-07-01
443856,Metal Gear Solid,2021-07-01
443857,Miami Dolphins,2023-03-27
443858,Minnesota Vikings,2023-03-27
443859,Miss Piggy,2021-07-01
443860,Modane train crash of 1917,2021-07-01
443861,Monongah mining disaster of 1907,2021-07-01
443862,Moomintroll,2021-07-01
443863,Morgan Library &amp; Museum,2022-08-03
443864,Japan Airlines flight 123,2021-07-01
443865,Mount Unzen eruption of 1792,2021-07-01
443866,MS-DOS,2021-07-01
443867,Myspace,2022-02-23
443868,Myst,2021-07-01
443869,Myth,2023-02-16
443870,National Air and Space Museum,2022-02-01
443871,National Museum of African Art,2021-07-01
443872,National Museum of Natural History,2022-04-26
443873,National Museum of the American Indian,2021-07-01
443874,Smithsonian American Art Museum,2023-03-08
443875,Iraq Museum,2022-03-16
443876,National Portrait Gallery,2021-07-01
443877,New Jersey Devils,2021-11-08
443878,New York Islanders,2021-10-29
443879,New York Jets,2023-03-27
443880,New York Mets,2021-11-15
443881,New York Rangers,2021-07-01
443882,New-York Historical Society,2022-05-04
443883,Northern Exposure,2021-07-01
443884,NVIDIA Corporation,2021-07-01
443885,Oakland Athletics,2021-11-16
443886,Las Vegas Raiders,2021-07-01
443887,Olive Oyl,2021-07-01
443888,Oracle Corporation,2023-03-03
443889,MoMA PS1,2022-02-25
443890,Palm OS,2021-10-22
443891,Pan Am flight 103,2021-07-01
443892,PDA,2021-11-18
443893,Perl,2022-02-23
443894,Philadelphia 76ers,2021-07-01
443895,Philadelphia Flyers,2021-10-29
443896,Adobe Photoshop,2022-02-10
443897,Pittsburgh Penguins,2021-10-28
443898,Pittsburgh Pirates,2021-11-16
443899,PKZip,2021-11-03
443900,Pogo,2021-07-01
443901,Pokémon,2021-07-01
443902,Pong,2021-07-01
443903,Powerpuff Girls,2021-07-01
443904,Microsoft PowerPoint,2021-10-22
443905,Railroad Tycoon,2021-07-01
443906,raster graphics,2022-02-02
443907,RealAudio,2022-02-16
443908,Rembrandt House Museum,2021-07-01
443909,Rin Tin Tin,2021-07-01
443910,Road Runner,2021-07-01
443911,Romance of the Three Kingdoms,2021-07-01
443912,Roseanne,2021-07-01
443913,Rowan &amp; Martins Laugh-in,2021-07-01
443915,Scooby-Doo,2023-04-06
443916,Seattle Seahawks,2021-07-01
443917,Shaanxi province earthquake of 1556,2023-01-28
443918,Shrek,2021-07-01
443919,SimCity,2021-07-01
443920,Snoopy,2021-07-01
443921,Space Invaders,2021-07-01
443923,Spider-Man,2022-01-07
443924,St. Elsewhere,2021-07-01
443925,Staatliche Antikensammlungen,2022-05-11
443926,Storm of the Century,2021-07-01
443927,Super Mario Bros,2021-07-01
443928,Survivor,2021-07-01
443929,Teenage Mutant Ninja Turtles,2021-07-01
443930,Teletubbies,2021-07-01
443931,Telnet,2021-07-01
443932,Tenerife airline disaster,2021-07-01
443934,Texas City explosion of 1947,2021-07-01
443935,thirtysomething,2021-07-01
443936,Thomas the Tank Engine,2021-07-01
443937,Tintin,2021-07-01
443938,Tom and Jerry,2021-07-01
443939,Tomb Raider,2021-07-01
443940,The Tonight Show,2023-01-10
443941,Tonto,2021-07-01
443942,trojan,2021-07-01
443943,Twin Peaks,2021-07-01
443944,Tirol avalanches of 1916,2021-07-01
443945,USENET,2021-07-01
443946,Van Gogh Museum,2022-02-23
443947,vector graphics,2021-10-26
443949,Walter Mitty,2021-07-01
443950,Washington Commanders,2022-08-24
443951,Washington Wizards,2021-10-15
443952,Wi-Fi,2022-08-03
443953,Wii Fit,2021-07-01
443954,Wii Sports,2021-07-01
443955,Wonder Woman,2021-07-01
443956,Microsoft Word,2022-12-21
443957,computer worm,2021-07-01
443958,X-Men,2021-07-01
443959,Yogi Bear,2021-07-01
443960,Yu-Gi-Oh!,2021-07-01
443961,Zuiderzee floods,2021-07-01
443962,Pokémon,2021-07-01
443963,Mona Lisa,2021-07-01
443973,Antonio Berni,2021-07-01
443974,Bernardo Bitti,2021-07-01
443975,Juan Manuel Blanes,2021-07-01
443976,Concrete Invention,2021-07-01
443977,Cuzco school,2021-07-01
443978,Jerónimo de Balbás,2021-07-01
443979,Cristóbal de Villalpando,2021-07-01
443980,Jean-Baptiste Debret,2021-07-01
443981,Baltasar de Echave Orio,2021-07-01
443982,Pancho Fierro,2021-07-01
443983,Felipe Guáman Poma de Ayala,2021-07-01
443984,Alfredo Jaar,2021-07-01
443985,Michelle Obama,2022-11-16
443986,Cindy McCain,2021-10-27
443987,Wifredo Lam,2021-07-01
443988,Sebastián López de Arteaga,2021-07-01
443989,Simón Pereyns,2021-07-01
443990,Armando Reverón,2021-07-01
443991,Tarsila do Amaral,2022-07-28
443992,Nicolas-Antoine Taunay,2021-07-01
443993,Manuel Tolsá,2021-07-01
443994,Joaquín Torres-García,2021-07-01
443995,Manuel Vilar,2021-07-01
443996,Chris Rock,2022-10-04
443997,Wesley Snipes,2021-07-01
444016,Marc Ravalomanana,2021-07-01
444098,Hurricane Katrina,2021-10-14
444107,Christiane Amanpour,2021-07-01
444108,Stockwell Day,2021-07-01
444110,No Child Left Behind,2021-07-01
444111,Levy Mwanawasa,2021-07-01
444113,Umberto Bossi,2021-07-01
444114,Dan Brown,2022-01-28
444116,Sam Zell,2021-07-01
444117,Jesse Helms,2021-07-01
444119,infitāḥ,2023-04-19
444120,"Camilla, queen of the United Kingdom",2023-05-07
444121,Jean Charest,2021-07-01
444122,Tom Daschle,2021-07-01
444123,single photon emission computed tomography,2021-07-01
444124,magnetic resonance imaging,2021-07-01
444125,functional magnetic resonance imaging,2021-07-01
444126,magnetic resonance spectroscopy,2021-07-01
444127,magnetoencephalography,2021-07-01
444128,Linus Torvalds,2022-01-20
444129,Carrie Underwood,2021-07-01
444130,Danielle Steel,2021-07-01
444135,Rain,2021-07-01
444136,Zabaykalye,2022-03-16
444137,Bertrand Delanoë,2021-07-01
444138,Iain Duncan Smith,2022-02-16
444139,"Charles Falconer, Lord Falconer of Thoroton",2022-02-11
444140,Pierre Bourdieu,2021-07-01
444144,Prague Spring,2023-04-04
444145,Sint Maarten,2021-07-01
444146,Joschka Fischer,2021-07-01
444147,Bill Frist,2021-07-01
444148,Mario Lemieux,2021-07-01
444149,Jaromir Jagr,2021-07-01
444150,Willie Stargell,2021-07-01
444156,Kelsey Grammer,2021-07-01
444157,Xanana Gusmão,2021-10-22
444163,Ang Lee,2023-01-18
444164,Crown Prince Haakon,2022-06-07
444165,Maze prison,2021-07-01
444166,Jörg Haider,2021-07-01
444167,"Michael Howard, Baron Howard of Lympne",2021-07-01
444168,Golgi apparatus,2021-10-14
444171,InBev,2021-07-01
444172,MillerCoors,2023-03-03
444173,Kay Ryan,2021-07-01
444176,Camille Paglia,2021-07-01
444177,World Youth Day,2021-07-01
444178,Ron Howard,2022-07-29
444179,Joseph Lieberman,2023-03-03
444181,Gennady Andreyevich Zyuganov,2021-07-01
444182,Tung Chee-hwa,2023-04-28
444183,Tanaka Makiko,2021-07-01
444188,Joseph Kabila,2021-08-06
444189,Jack Kevorkian,2021-07-01
444190,Radovan Karadžić,2021-07-01
444207,Dogri language,2021-07-01
444208,Kachchhi language,2021-07-01
444209,Manipuri language,2021-07-01
444210,Donald Tsang,2021-07-01
444272,art market,2023-03-13
444273,Donna Karan,2022-04-06
444274,John Kufuor,2021-07-01
444275,Bernard Landry,2021-07-01
444284,United Farm Workers,2021-09-24
444285,Francis Collins,2022-01-20
444286,Nathan Wolfe,2021-07-01
444287,Shinya Yamanaka,2021-07-01
444294,J. Craig Venter,2021-07-01
444295,statin,2021-07-01
470843,Chinese pottery,2022-08-24
470844,Korean pottery,2021-07-01
470845,Japanese pottery,2021-07-01
470846,root and pattern system,2021-07-01
470847,Sarah Jessica Parker,2022-09-29
470848,Jessica Lange,2021-07-01
470849,Bernard Cardinal Law,2021-11-16
470850,Amarna Letters,2021-07-01
470851,Aton Hymn,2021-07-01
470853,recall election,2021-07-01
470854,single transferable vote,2021-07-01
470856,Woodstock,2021-10-15
470857,Rush Limbaugh,2021-07-01
470858,Stephen Wolfram,2023-01-18
470859,Boston fire of 1872,2021-07-01
470860,Big Blowup of 1910,2021-07-01
470861,Jacques Rogge,2022-07-06
470881,Jack Straw,2021-07-01
470882,Tassos Papadopoulos,2021-07-01
470883,Ali al-Sistani,2021-07-01
470884,Howard Stern,2022-04-13
470886,Chinese art,2021-07-01
470887,Zellweger syndrome,2021-07-01
470888,rhabdom,2021-07-01
470889,Shōsō Repository,2021-07-01
470890,saccade,2021-07-01
470891,vestibulo-ocular reflex,2021-07-01
470893,space elevator,2021-07-01
470894,Lyle Lovett,2022-04-26
470895,Edmund Stoiber,2021-07-01
470896,Jacques Santer,2022-11-30
470900,Greg Maddux,2021-07-01
470901,Stephenie Meyer,2021-07-01
470906,Reciprocity Treaty of 1875,2021-07-01
470907,Preston Manning,2021-07-01
470909,Twilight Saga,2021-07-01
470910,Rick Warren,2023-02-24
470911,Tony Romo,2021-08-06
470912,Great Observatories,2021-07-01
470914,Kaguya,2021-07-01
470915,Change,2022-02-24
470916,Chandrayaan,2021-07-01
470917,Fermi Gamma-ray Space Telescope,2021-07-01
470918,Planck,2021-07-01
470919,Wilkinson Microwave Anisotropy Probe (WMAP),2021-07-01
470920,David Miliband,2021-07-01
470921,Bode Miller,2021-07-01
470922,George Soros,2021-07-01
470923,sericulture,2021-07-01
470930,Jesse Ventura,2021-07-01
470931,Steve Young,2021-07-01
470932,Indian Ocean tsunami of 2004,2023-02-22
470933,Chinese bronzes,2021-07-01
470934,Canellales,2021-07-01
470936,virtual community,2021-07-01
470939,Dolly,2021-07-01
470945,Yom Kippur War,2023-04-19
470946,Six-Day War,2021-07-01
470948,Makemake,2021-07-01
470949,Lakshmi Mittal,2022-05-27
470954,Michael Ovitz,2021-07-01
470955,Judiciary Act of 1789,2023-03-03
470956,European Convention on Human Rights,2021-12-20
470958,Paul Molitor,2021-07-01
470959,chronic obstructive pulmonary disease,2021-07-01
470960,sleep apnea,2021-07-01
470961,reverse transcriptase,2021-07-01
470987,Bibliotheca Alexandrina,2021-07-01
470999,Sydney Opera House,2021-07-01
471000,Garth Brooks,2021-07-01
471004,Tom Ridge,2021-07-01
471005,Rosie ODonnell,2021-07-01
471006,Bud Selig,2021-07-01
471010,Yinlong,2021-07-01
471011,therizinosaur,2021-07-01
471012,1983 Beirut barracks bombings,2021-07-01
471014,Kepler,2021-07-01
471018,Concorde,2021-07-01
471019,Khaled Hosseini,2022-01-21
471020,Suze Orman,2021-07-01
471021,Gene Upshaw,2021-07-01
471023,Cynthia McKinney,2021-07-01
471024,Gustavo Dudamel,2023-02-23
471025,Andy Vivien Palacio,2021-07-01
471028,Sarah Palin,2023-01-02
471029,March on Washington,2021-07-01
471030,hazardous-waste management,2021-07-01
471031,wastewater treatment,2022-02-10
471032,solid-waste management,2021-11-08
471033,air pollution control,2021-07-01
471035,spam,2021-07-01
471037,denial of service attack,2021-07-01
471040,Regis Philbin,2021-07-01
471041,John Snow,2023-04-06
471042,extremophile,2021-12-15
471047,Ingrid Betancourt,2022-01-20
471050,Anne Rice,2023-04-26
471051,Fernando Lugo,2022-08-11
471052,Los Angeles Angels,2021-11-12
471053,Tampa Bay Rays,2021-11-12
471054,Milwaukee Brewers,2021-11-11
471055,Minnesota Twins,2021-11-18
471056,Philadelphia Phillies,2023-02-01
471057,Arizona Diamondbacks,2021-11-18
471058,Javier Bardem,2022-11-10
471062,Chita Rivera,2021-07-01
471063,slow neutron,2021-07-01
471066,query language,2021-07-01
471067,Internet service provider,2022-06-13
471068,speed of sound,2021-07-01
471069,speed of light,2021-08-17
471070,chromatic aberration,2021-07-01
471071,Poissons spot,2021-07-01
471072,tristimulus system,2021-07-01
471073,capacitor,2021-07-01
471074,thermoelectricity,2021-07-01
471075,Lorentz force,2021-07-01
471076,Coulombs law,2021-07-01
471077,dark energy,2021-12-15
471078,dark matter,2021-12-15
471081,Christine Lagarde,2022-10-27
471091,David Schwimmer,2021-07-01
471092,Messenger,2021-07-01
471094,unmanned aerial vehicle,2021-07-01
471095,Jay Leno,2022-04-20
471098,Chrome,2023-02-28
471099,Google,2023-03-03
471100,X-15,2021-07-01
471101,Bell X-1,2021-07-01
471105,Jerry Springer,2023-04-27
471111,Vilma Espín Guillois,2021-07-01
471112,Vladimir Mečiar,2021-07-01
471114,Ota Šik,2021-07-01
471116,Yulia Tymoshenko,2023-03-07
471118,ICANN,2021-07-01
471119,Aishwarya Bachchan Rai,2021-07-01
471120,USS Cole attack,2021-07-01
471122,Asif Ali Zardari,2023-03-02
471123,wave power,2021-07-01
471124,Doug Flutie,2023-03-24
471125,Charles Kennedy,2021-07-01
471126,Vojislav Koštunica,2021-07-01
471132,Gilles Duceppe,2021-07-01
471133,diabetes,2021-07-01
471134,Jack Layton,2021-07-01
471138,Houston Astros,2022-11-06
471149,David Foster Wallace,2023-03-08
471151,Hu Shuli,2021-07-01
471152,Naomi Kawase,2021-07-01
471153,Girija Prasad Koirala,2021-07-01
471154,Hugh Laurie,2022-04-20
471155,Robert Nardelli,2023-03-03
471156,Kathy Reichs,2021-07-01
471158,Nuristani languages,2021-07-01
471159,Tom Brokaw,2021-07-01
471160,Ayad Allawi,2022-01-07
471161,Marc Andreessen,2022-01-21
471162,Boris Berezovsky,2021-07-01
471163,Michael Chertoff,2021-07-01
471164,Matt Drudge,2023-03-03
471166,electronic voting,2021-07-01
471167,olfactory receptor,2021-07-01
471168,taste bud,2021-10-14
471169,olfactory bulb,2021-11-22
471191,Abdullah Ahmad Badawi,2021-07-01
471192,ghost pipefish,2021-07-01
471193,Large Hadron Collider,2022-07-11
471194,Libby Trickett,2021-07-01
471195,Martin Mosebach,2021-07-01
471196,Indra Nooyi,2021-09-27
471197,Haumea,2021-07-01
471199,Nam June Paik,2021-07-01
471202,Tzipi Livni,2023-03-02
471203,Malcolm Turnbull,2021-07-01
471204,Vietnam Veterans Memorial,2021-07-01
471206,Trans-Alaska Pipeline,2021-07-01
471207,Tina Fey,2021-12-03
471208,geostationary orbit,2021-07-01
471211,Kgalema Motlanthe,2023-04-23
471214,Elizabeth May,2021-09-23
471216,Stipe Mesić,2021-07-01
471217,mobile telephone,2021-07-01
471218,Ken Starr,2023-03-03
471219,Asō Tarō,2021-07-01
471220,Japanese calligraphy,2021-07-01
471221,Korean calligraphy,2021-07-01
471222,Chinese calligraphy,2021-07-01
471223,Mark Zuckerberg,2023-03-07
471225,Buran,2021-07-01
471226,Robert B. Zoellick,2021-07-01
471228,Anna Wintour,2021-07-01
471229,Humane Society of the United States,2021-07-01
471231,transient receptor potential channel,2022-11-11
471232,Lucinda Williams,2023-04-24
471233,Diana Vishneva,2021-07-01
471235,Dawn Upshaw,2021-07-01
471236,Kushal Pal Singh,2021-07-01
471237,Hammerskjoeld Simwinga,2021-07-01
471238,Lorna Simpson,2021-07-01
471239,LEED® standards,2021-07-01
471246,Cassini-Huygens,2021-07-01
471251,World AIDS Day,2021-07-01
471253,Laser Interferometer Space Antenna,2021-07-01
471254,inflammatory bowel disease,2021-07-01
471256,Emergency Economic Stabilization Act of 2008,2021-07-01
471257,Harald zur Hausen,2021-07-01
471258,Françoise Barré-Sinoussi,2021-07-01
471259,Luc Montagnier,2022-02-10
471265,longclaw,2021-07-01
471266,Ernie Davis,2021-07-01
471267,Crohn disease,2021-07-01
471268,Yoichiro Nambu,2021-07-01
471269,Kobayashi Makoto,2021-07-01
471270,Maskawa Toshihide,2021-08-11
471271,Henry Paulson,2021-07-01
471272,"Prince Harry, duke of Sussex",2023-04-12
471273,credit default swap,2021-07-01
471274,Fannie Mae,2021-07-01
471275,Freddie Mac,2021-07-01
471276,Osamu Shimomura,2021-07-01
471277,Martin Chalfie,2021-07-01
471278,Roger Y. Tsien,2021-07-01
471280,Tectariaceae,2021-07-01
471283,Jean-Marie Gustave Le Clézio,2021-07-01
471285,subprime lending,2023-03-24
471299,Alejandro González Iñárritu,2022-12-20
471300,William Kelso,2021-07-01
471301,Joseph Kony,2022-04-19
471302,Meave G. Leakey,2023-01-04
471303,Brad Mehldau,2023-04-05
471304,Michael Mukasey,2022-01-05
471305,Anja Pärson,2021-07-01
471306,Paul Krugman,2021-07-01
471307,Batrachochytrium dendrobatidis,2021-07-01
471308,Parkinson disease,2021-07-01
471313,tissue engineering,2021-07-01
471314,cosmic microwave background,2021-07-01
471315,intergalactic medium,2021-07-01
471316,cosmic neutrino background,2021-07-01
471317,Bhopal disaster,2021-07-01
471318,Royal Opera House,2021-07-01
471320,Virgo cluster,2021-07-01
471321,Coma cluster,2021-07-01
471322,supercluster,2021-07-01
471339,Atoms for Peace speech,2021-07-01
471341,Lunar Reconnaissance Orbiter,2021-07-01
471342,Dawn,2021-07-01
471343,Deep Impact,2021-07-01
471344,Stardust/NExT,2021-07-01
471345,Hayabusa,2021-07-01
471348,Roman Empire,2021-09-17
471349,Roman Republic,2021-07-01
471350,Joe Greene,2022-03-01
471351,Bush v. Gore,2021-08-17
471353,M81 group,2021-07-01
471356,monito del monte,2021-07-01
471357,woolly opossum,2021-07-01
471358,Patagonian opossum,2021-07-01
471359,mouse opossum,2021-07-01
471360,short-tailed opossum,2021-07-01
471361,brown four-eyed opossum,2021-07-01
471362,thick-tailed opossum,2021-07-01
471363,four-eyed opossum,2021-07-01
471364,water opossum,2021-07-01
471365,Virginia opossum,2021-07-01
471366,Elias Zerhouni,2021-07-01
471367,Andrés Duany and Elizabeth Plater-Zyberk,2021-11-23
471371,"Philippe, king of Belgium",2023-01-06
471372,"Mathilde, queen of Belgium",2021-07-01
471373,Spice Girls,2021-07-01
471374,radio jet,2021-07-01
471377,Gene Shoemaker,2021-07-01
471378,Carolyn Shoemaker,2021-09-02
471379,Merchant and Ivory,2021-12-20
471380,David Duchovny,2022-02-07
471381,Gillian Anderson,2022-04-26
471382,"Prince Edward, duke of Edinburgh",2023-04-12
471383,"Sophie, duchess of Edinburgh",2023-03-17
471384,texting,2021-07-01
471385,social network,2023-04-28
471397,David H. Levy,2021-07-01
471398,bioplastic,2021-07-01
471399,weakly interacting massive particle,2021-07-01
471400,Svyatoslav Fyodorov,2023-01-17
471401,photorefractive keratectomy,2021-07-01
471402,LASIK,2021-07-01
471403,podcast,2021-10-19
471404,mashup,2021-10-22
471405,widget,2021-07-01
471406,spyware,2022-12-20
471407,phishing,2022-01-21
471408,zombie computer,2021-07-01
471411,Lucy Lawless,2021-07-01
471413,Kanehara Hitomi,2021-07-01
471414,Wataya Risa,2021-07-01
471415,Google Earth,2021-12-14
471416,Google Knol,2021-07-01
471417,Studs Terkel,2021-07-01
471420,Antikythera mechanism,2021-07-01
471421,Paula Radcliffe,2021-07-01
471424,Martin Eberhard and Marc Tarpenning,2021-07-01
471425,Moon Shin Yong,2021-07-01
471426,Vitaly Komar and Alex Melamid,2021-07-01
471427,Roberto Alagna,2021-07-01
471428,Angela Gheorghiu,2021-07-01
471429,online gaming,2021-10-29
471431,Hwang Woo-Suk,2021-07-01
471434,Android,2021-07-01
471435,Gmail,2022-01-14
471436,DNA sequencing,2022-08-24
471437,melarsoprol,2021-07-01
471438,eflornithine,2021-07-01
471441,Elizabeth Báthory,2021-10-15
471442,Vlad the Impaler,2021-07-01
471446,body mass index,2022-06-21
471448,Michael Crichton,2021-07-01
471450,John Key,2021-07-01
471454,Dardenne brothers,2021-07-01
471455,Flemish literature,2021-07-01
471456,Goldbach conjecture,2021-07-01
471457,Jordan curve theorem,2021-07-01
471458,LHôpitals rule,2021-07-01
471459,Mersenne prime,2021-07-01
471460,Navier-Stokes equation,2021-07-01
